userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	size
1	363	CEBPB	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	CEBPB GM12878 (female B-cells lymphoblastoid cell line) CEBPB	GM12878 (female B-cells lymphoblastoid cell line)	NULL	CEBPB		ENCODE	ENCSR681NOM_GM12878_CEBPB_MACS_CEBPB_MA0466.2.damo.pwm.bed	2717
1	976	CTCF	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	CTCF THP-1 (acute monocytic leukemia) CTCF	THP-1 (acute monocytic leukemia)	BTO:0001370	CTCF	2D3	GEO	GSE69962_ctcf_thp1-2d3_MACS_CTCF_MA0139.1.damo.pwm.bed	7179
1	995	CUX1	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	CUX1 K562 (myelogenous leukemia) CUX1	K562 (myelogenous leukemia)	NULL	CUX1	NA	ENCODE	ENCSR000EFO_K562_CUX1_MACS_CUX1_MA0754.1.damo.pwm.bed	3142
1	1129	ERG	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	ERG HAEC (human aortic endothelial cells) ERG	HAEC (human aortic endothelial cells)	NULL	ERG	TNFa, 4h	GTRD	EXP038041_HAEC--human-aortic-endothelial-cells-_ERG_MACS_ERG_MA0474.2.damo.pwm.bed	7127
1	1345	ESR1	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	Treatment: DMSO for 45 min  Genotype: wildtype TET2 Passage: 6-10	GTRD	EXP048685_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	1138
1	1868	GABPA	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	GABPA HeLa S3 (cervical adenocarcinoma) GABPA	HeLa S3 (cervical adenocarcinoma)	BTO:0000568	GABPA		ENCODE	ENCSR000BHS_HeLa-S3_GABPA_MACS_GABPA_MA0062.3.damo.pwm.bed	8010
1	1925	GATA1	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	GATA1 CD34+ cells GATA1	CD34+ cells	NULL	GATA1	ERYTH_BMP	GEO	GSE29194_gata1_CD34-eryth-bmp_MACS_GATA1_MA0035.4.damo.pwm.bed	17205
1	2146	HNF4A	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	HNF4A HCT-116 (colon carcinoma) HNF4A	HCT-116 (colon carcinoma)	BTO:0001109	HNF4A	TCF4_DOX	GEO	GSE62890_hnf4a_hct166-tcf4-dox_MACS_HNF4A_MA0114.4.damo.pwm.bed	1674
1	2152	HNF4G	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	HNF4G LNCaP (prostate carcinoma) HNF4G	LNCaP (prostate carcinoma)	BTO:0001321	HNF4G	Treatment: Cells were harvested in log phase growth Genotype: HNF4G overexpression	GTRD	EXP048991_LNCaP--prostate-carcinoma-_HNF4G_MACS_HNF4G_MA0484.2.damo.pwm.bed	4215
1	2198	IRF1	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	IRF1 K562 (myelogenous leukemia) IRF1	K562 (myelogenous leukemia)	NULL	IRF1	Interferon alpha treatment - 6 hours (Snyder)	ENCODE	ENCSR000EGL_K562_IRF1_MACS_IRF1_MA0050.2.damo.pwm.bed	2136
1	2201	IRF1	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	IRF1 HAEC (human aortic endothelial cells) IRF1	HAEC (human aortic endothelial cells)	NULL	IRF1	TNFa, 4h	GTRD	EXP038039_HAEC--human-aortic-endothelial-cells-_IRF1_MACS_IRF1_MA0050.2.damo.pwm.bed	3737
1	2462	JUN	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	JUN Kasumi-1 (acute myeloblastic leukemia) JUN	Kasumi-1 (acute myeloblastic leukemia)	BTO:0004136	JUN	Genotype: RUNX1/ETO knockdown;	GTRD	EXP058212_Kasumi-1--acute-myeloblastic-leukemia-_JUN_MACS_JUN_MA0462.2.damo.pwm.bed	1912
1	2463	JUN	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	JUN Kasumi-1 (acute myeloblastic leukemia) JUN	Kasumi-1 (acute myeloblastic leukemia)	BTO:0004136	JUN	Genotype: RUNX1/ETO knockdown;	GTRD	EXP058212_Kasumi-1--acute-myeloblastic-leukemia-_JUN_MACS_JUN_MA0488.1.damo.pwm.bed	1998
1	2464	JUN	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	JUN Kasumi-1 (acute myeloblastic leukemia) JUN	Kasumi-1 (acute myeloblastic leukemia)	BTO:0004136	JUN	Genotype: RUNX1/ETO knockdown;	GTRD	EXP058212_Kasumi-1--acute-myeloblastic-leukemia-_JUN_MACS_JUN_MA0489.1.damo.pwm.bed	1855
1	2465	JUN	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	JUN Kasumi-1 (acute myeloblastic leukemia) JUN	Kasumi-1 (acute myeloblastic leukemia)	BTO:0004136	JUN	Genotype: RUNX1/ETO knockdown;	GTRD	EXP058212_Kasumi-1--acute-myeloblastic-leukemia-_JUN_MACS_JUN_MA1127.1.damo.pwm.bed	1840
1	2466	JUN	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	JUN Kasumi-1 (acute myeloblastic leukemia) JUN	Kasumi-1 (acute myeloblastic leukemia)	BTO:0004136	JUN	Genotype: RUNX1/ETO knockdown;	GTRD	EXP058212_Kasumi-1--acute-myeloblastic-leukemia-_JUN_MACS_JUN_MA1128.1.damo.pwm.bed	1822
1	2467	JUN	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	JUN Kasumi-1 (acute myeloblastic leukemia) JUN	Kasumi-1 (acute myeloblastic leukemia)	BTO:0004136	JUN	Genotype: RUNX1/ETO knockdown;	GTRD	EXP058212_Kasumi-1--acute-myeloblastic-leukemia-_JUN_MACS_JUN_MA1130.1.damo.pwm.bed	1775
1	2474	JUN	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	JUN BT-549 (breast invasive ductal carcinoma) JUN	BT-549 (breast invasive ductal carcinoma)	BTO:0002548	JUN		GEO	GSE71976_jun_bt549_MACS_JUN_MA0488.1.damo.pwm.bed	3138
1	2477	JUNB	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	JUNB K562 (myelogenous leukemia) JUNB	K562 (myelogenous leukemia)	NULL	JUNB		ENCODE	ENCSR795IYP_K562_JUNB_MACS_JUNB_MA0490.2.damo.pwm.bed	4064
1	2586	JUND	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	JUND WA01 (H1, human embryonic stem cells) JUND	WA01 (H1, human embryonic stem cells)	NULL	JUND		ENCODE	ENCSR000BKP_H1-hESC_JUND_MACS_JUND_MA0491.2.damo.pwm.bed	10405
1	2651	KLF5	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	KLF5 YCC3 (gastric adenocarcinoma) KLF5	YCC3 (gastric adenocarcinoma)	NULL	KLF5		GEO	GSE51705_klf5_ycc3_MACS_KLF5_MA0599.1.damo.pwm.bed	1889
1	2745	MEF2D	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	MEF2D K562 (myelogenous leukemia) MEF2D	K562 (myelogenous leukemia)	NULL	MEF2D	NA	GTRD	EXP039833_K562--myelogenous-leukemia-_MEF2D_MACS_MEF2D_MA0773.1.damo.pwm.bed	4753
1	2767	MXI1	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	MXI1 GM12878 (female B-cells lymphoblastoid cell line) MXI1	GM12878 (female B-cells lymphoblastoid cell line)	NULL	MXI1	NA	ENCODE	ENCSR000DZI_GM12878_MXI1_MACS_MXI1_MA1108.2.damo.pwm.bed	4537
1	2781	MYBL2	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	MYBL2 HeLa (cervical adenocarcinoma) MYBL2	HeLa (cervical adenocarcinoma)	BTO:0000567	MYBL2	NA	GTRD	EXP030954_HeLa--cervical-adenocarcinoma-_MYBL2_MACS_MYBL2_MA0777.1.damo.pwm.bed	1778
1	2820	MYC	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	MYC Raji (Burkitt lymphoma) MYC	Raji (Burkitt lymphoma)	BTO:0001154	MYC		GTRD	EXP035848_Raji--Burkitt-lymphoma-_MYC_MACS_MYC_MA0059.1.damo.pwm.bed	7188
1	2830	MYC	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	MYC U2OS (osteosarcoma) MYC	U2OS (osteosarcoma)	BTO:0001938	MYC	HA-OmoMYCwt	GTRD	EXP036033_U2OS--osteosarcoma-_MYC_MACS_MYC_MA0059.1.damo.pwm.bed	12066
1	2901	MYC	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	MYC G401 (rhabdoid tumor of the kidney) MYC	G401 (rhabdoid tumor of the kidney)	BTO:0002586	MYC	Passage: ten-thirty; Genotype: EGFP transfection;	GTRD	EXP057893_G401--rhabdoid-tumor-of-the-kidney-_MYC_MACS_MYC_MA0059.1.damo.pwm.bed	2647
1	3099	NR3C1	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	NR3C1 MDA-MB-231 (breast adenocarcinoma) NR3C1	MDA-MB-231 (breast adenocarcinoma)	BTO:0000815	NR3C1	dexametasone	GTRD	EXP033449_MDA-MB-231--breast-adenocarcinoma-_NR3C1_MACS_NR3C1_MA0113.3.damo.pwm.bed	1353
1	3292	PPARG	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	PPARG subcutaneous white adipose tissue PPARG	subcutaneous white adipose tissue	NULL	PPARG		GTRD	EXP034433_subcutaneous-white-adipose-tissue_PPARG_MACS_PPARG_MA0065.2.damo.pwm.bed	12068
1	3391	REST	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	REST GM12878 (female B-cells lymphoblastoid cell line) REST	GM12878 (female B-cells lymphoblastoid cell line)	NULL	REST		ENCODE	ENCSR000BGF_GM12878_REST_MACS_REST_MA0138.2.damo.pwm.bed	5824
1	3424	REST	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	REST GM12878 (female B-cells lymphoblastoid cell line) REST	GM12878 (female B-cells lymphoblastoid cell line)	NULL	REST		GTRD	EXP054611_GM12878--female-B-cells-lymphoblastoid-cell-line-_REST_MACS_REST_MA0138.2.damo.pwm.bed	4469
1	3446	RFX5	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	RFX5 IMR90 (lung fibroblasts) RFX5	IMR90 (lung fibroblasts)	NULL	RFX5	NA	ENCODE	ENCSR000EFD_IMR-90_RFX5_MACS_RFX5_MA0510.2.damo.pwm.bed	3624
1	3494	RUNX1	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	RUNX1 Kasumi-1 (acute myeloblastic leukemia) RUNX1	Kasumi-1 (acute myeloblastic leukemia)	BTO:0004136	RUNX1		GEO	GSE62847_runx1_kasumi1_MACS_RUNX1_MA0002.2.damo.pwm.bed	10855
1	3816	TCF7L2	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	TCF7L2 HUES64 (embryonic stem cells) TCF7L2	HUES64 (embryonic stem cells)	NULL	TCF7L2		GTRD	EXP036765_HUES64--embryonic-stem-cells-_TCF7L2_MACS_TCF7L2_MA0523.1.damo.pwm.bed	8539
1	3941	TFDP1	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	TFDP1 K562 (myelogenous leukemia) TFDP1	K562 (myelogenous leukemia)	NULL	TFDP1		ENCODE	ENCSR017GBO_K562_TFDP1_MACS_TFDP1_MA1122.1.damo.pwm.bed	2868
1	3956	TP53	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	TP53 BJ (fibroblasts) TP53	BJ (fibroblasts)	NULL	TP53	none	GTRD	EXP032953_BJ--fibroblasts-_TP53_MACS_TP53_MA0106.3.damo.pwm.bed	480
1	4080	USF2	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	USF2 WA01 (H1, human embryonic stem cells) USF2	WA01 (H1, human embryonic stem cells)	NULL	USF2		ENCODE	ENCSR000ECD_H1-hESC_USF2_MACS_USF2_MA0526.3.damo.pwm.bed	6557
1	4108	VDR	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	VDR LX-2 (hepatic stellate cells) VDR	LX-2 (hepatic stellate cells)	BTO:0003516	VDR	CALCIPOTRIOL	GEO	GSE38103_vdr_lx2-calcipotriol_MACS_VDR_MA0693.2.damo.pwm.bed	1526
1	4153	YY1	0.139933152586306	1.04377023194597	3	1735	1335	3252	3252	2110	1	6378	2219	YY1 WA01 (H1, human embryonic stem cells) YY1	WA01 (H1, human embryonic stem cells)	NULL	YY1		GEO	GSE39096_yy1_esc-h1_MACS_YY1_MA0095.2.damo.pwm.bed	5935
1	1394	ESR1	0.139592877766833	0.905394566543521	86	1777	1857	534	1857	1390	33	6295	2187	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1		GEO	GSE45822_esr1_mcf7_MACS_ESR1_MA0112.3.damo.pwm.bed	30934
1	864	CTCF	0.138304613725376	0.869186771783534	30	1778	2047	1473	2047	1770	12	6351	2208	CTCF PANC1 (pancreatic ductal adenocarcinoma) CTCF	PANC1 (pancreatic ductal adenocarcinoma)	NULL	CTCF		GTRD	EXP048791_PANC1--pancreatic-ductal-adenocarcinoma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	42756
1	1182	ESR1	0.138304613725376	0.869186771783534	30	1778	2047	1473	2047	1770	12	6351	2208	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	Estrogen	GTRD	EXP000559_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	8205
1	3586	SNAI2	0.138304613725376	0.869186771783534	30	1778	2047	1473	2047	1770	12	6351	2208	SNAI2 keratinocytes SNAI2	keratinocytes	NULL	SNAI2	SNAI2	GEO	GSE55421_snai2_keratinocytes-snai2_MACS_SNAI2_MA0745.2.damo.pwm.bed	12093
1	669	CTCF	0.138254207299321	0.891478633028264	59	1781	1923	805	1923	1500	23	6322	2197	CTCF MCF7 (Invasive ductal breast carcinoma) CTCF	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	CTCF		GTRD	EXP038767_MCF7--Invasive-ductal-breast-carcinoma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	49563
1	2367	JUN	0.138234055785044	0.907057663602714	94	1782	1854	482	1854	1370	36	6287	2184	JUN MCF7 (Invasive ductal breast carcinoma) JUN	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	JUN	Source: cJun - Tet cells; CellType: ERalpha-positive breast cancer cells; Treatment: 17beta estradiol 10nM for 1hr;	GTRD	EXP047660_MCF7--Invasive-ductal-breast-carcinoma-_JUN_MACS_JUN_MA0489.1.damo.pwm.bed	15431
1	905	CTCF	0.138060207937994	0.88628092156511	51	1783	1939	932	1939	1550	20	6330	2200	CTCF osteoblasts CTCF	osteoblasts	NULL	CTCF	Treatment: None;	GTRD	EXP054042_osteoblasts_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	56480
1	2222	JUN	0.138060207937994	0.88628092156511	51	1783	1939	932	1939	1550	20	6330	2200	JUN HepG2 (hepatoblastoma) JUN	HepG2 (hepatoblastoma)	BTO:0000599	JUN		ENCODE	ENCSR000EEK_HepG2_JUN_MACS_JUN_MA0488.1.damo.pwm.bed	20853
1	17	AR	0.137915839583448	0.89545534246476	67	1785	1903	710	1903	1470	26	6314	2194	AR LNCaP (prostate carcinoma) AR	LNCaP (prostate carcinoma)	BTO:0001321	AR	100 nM DHT+Dex	GTRD	EXP030501_LNCaP--prostate-carcinoma-_AR_MACS_AR_MA0007.3.damo.pwm.bed	22150
1	252	ATF3	0.137915839583448	0.89545534246476	67	1785	1903	710	1903	1470	26	6314	2194	ATF3 glioblastoma cells ATF3	glioblastoma cells	NULL	ATF3	Dox + Arvanil + BMP7	GTRD	EXP031157_glioblastoma-cells_ATF3_MACS_ATF3_MA0605.2.damo.pwm.bed	35850
1	890	CTCF	0.137915839583448	0.89545534246476	67	1785	1903	710	1903	1470	26	6314	2194	CTCF Jurkat (T-cells) CTCF	Jurkat (T-cells)	BTO:0000661	CTCF	Treatment: untreated	GTRD	EXP053106_Jurkat--T-cells-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	69416
1	1673	FOXA1	0.137338975130632	0.941355011514484	323	1788	1679	80	1788	1180	119	6058	2101	FOXA1 T47D (invasive ductal carcinoma) FOXA1	T47D (invasive ductal carcinoma)	BTO:0001248	FOXA1	BYL719	GTRD	EXP037593_T47D--invasive-ductal-carcinoma-_FOXA1_MACS_FOXA1_MA0148.4.damo.pwm.bed	75821
1	1414	ESR1	0.137056114718323	0.879215974953359	43	1789	1965	1101	1965	1620	17	6338	2203	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	SHCTR_E2	GEO	GSE60270_esr1_mcf7-shctr-e2_MACS_ESR1_MA0112.3.damo.pwm.bed	13136
1	2134	HNF4A	0.137056114718323	0.879215974953359	43	1789	1965	1101	1965	1620	17	6338	2203	HNF4A liver HNF4A	liver	BTO:0000759	HNF4A		GTRD	EXP039657_liver_HNF4A_MACS_HNF4A_MA0114.4.damo.pwm.bed	52373
1	1819	FOXA2	0.136975011362553	0.928677262366507	198	1791	1729	193	1791	1240	74	6183	2146	FOXA2 H9 FOXA2	H9	NULL	FOXA2		Array Express	ERP004206_foxa2_esc-h9_MACS_FOXA2_MA0047.3.damo.pwm.bed	130865
1	1807	FOXA1	0.136920829690317	0.943748265834711	362	1792	1670	61	1792	1170	133	6019	2087	FOXA1 ZR-75-1 (invasive ductal carcinoma) FOXA1	ZR-75-1 (invasive ductal carcinoma)	BTO:0003136	FOXA1	DEX	GEO	GSE72249_foxa1_zr751-dex_MACS_FOXA1_MA0148.4.damo.pwm.bed	72458
1	1315	ESR1	0.136248090446017	0.913509946818397	121	1793	1827	362	1827	1330	46	6260	2174	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	Source: cJun - Tet cells; CellType: ERalpha-positive breast cancer cells; Treatment: tamoxifen 1μM for 1hr;	GTRD	EXP047664_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	23085
1	1419	ESR1	0.135231966240905	0.927117391045394	195	1794	1790	196	1794	1260	73	6186	2147	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	PROG	GEO	GSE68355_ESR1_mcf7-prog_MACS_ESR1_MA0112.3.damo.pwm.bed	56671
1	619	CTCF	0.134759753173639	0.869083698467778	35	1795	2050	1318	2050	1720	14	6346	2206	CTCF K562 (myelogenous leukemia) CTCF	K562 (myelogenous leukemia)	NULL	CTCF	none	GTRD	EXP033055_K562--myelogenous-leukemia-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	49563
1	1375	ESR1	0.134759753173639	0.869083698467778	35	1795	2050	1318	2050	1720	14	6346	2206	ESR1 MCF7L-P(immortalized breast epithelial cell line) ESR1	MCF7L-P(immortalized breast epithelial cell line)	NULL	ESR1	Treatment: untreated;	GTRD	EXP057857_MCF7L-P-immortalized-breast-epithelial-cell-line-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	6875
1	4113	WT1	0.134759753173639	0.869083698467778	35	1795	2050	1318	2050	1720	14	6346	2206	WT1 K562 (myelogenous leukemia) WT1	K562 (myelogenous leukemia)	NULL	WT1	NA	GTRD	EXP037398_K562--myelogenous-leukemia-_WT1_MACS_WT1_MA1627.1.damo.pwm.bed	117299
1	110	AR	0.133884291171971	0.904917006475147	99	1798	1860	455	1860	1370	38	6282	2182	AR LNCaP95 AR	LNCaP95	NULL	AR	Treatment: 10nM DHT for 4 hrs Genotype: shARv7 transfection	GTRD	EXP052953_LNCaP95_AR_MACS_AR_MA0007.3.damo.pwm.bed	39193
1	1177	ESR1	0.133884291171971	0.904917006475147	99	1798	1860	455	1860	1370	38	6282	2182	ESR1 ESR1	NA	NA	ESR1	NA	Array Express	ERP003828_esr1_mcf7_MACS_ESR1_MA0112.3.damo.pwm.bed	24033
1	1260	ESR1	0.133848707096724	0.889559860082748	64	1800	1926	747	1926	1490	25	6317	2195	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	E2	GTRD	EXP038373_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	15427
1	2704	MAX	0.133737728542995	0.884596249070395	56	1801	1948	859	1948	1540	22	6325	2198	MAX HeLa (cervical adenocarcinoma) MAX	HeLa (cervical adenocarcinoma)	BTO:0000567	MAX		GTRD	EXP031874_HeLa--cervical-adenocarcinoma-_MAX_MACS_MAX_MA0058.3.damo.pwm.bed	30007
1	1721	FOXA1	0.133285351892105	0.91755998029881	148	1802	1816	287	1816	1300	56	6233	2164	FOXA1 22RV1 (prostate carcinoma) FOXA1	22RV1 (prostate carcinoma)	BTO:0002999	FOXA1	Treatment: R1881	GTRD	EXP048915_22RV1--prostate-carcinoma-_FOXA1_MACS_FOXA1_MA0148.4.damo.pwm.bed	34079
1	182	AR	0.132961584809181	0.878035785793812	48	1803	1969	982	1969	1580	19	6333	2201	AR LNCaP (prostate carcinoma) AR	LNCaP (prostate carcinoma)	BTO:0001321	AR	R1881	GEO	GSE62492_AR_lncap-r1881_MACS_AR_MA0007.3.damo.pwm.bed	17613
1	3553	SCRT1	0.132850656389571	0.896550560677833	80	1804	1896	585	1896	1430	31	6301	2189	SCRT1 HEK293 (embryonic kidney) SCRT1	HEK293 (embryonic kidney)	NULL	SCRT1	NA	GTRD	EXP035930_HEK293--embryonic-kidney-_SCRT1_MACS_SCRT1_MA0743.2.damo.pwm.bed	91668
1	4030	TP63	0.132850656389571	0.896550560677833	80	1804	1896	585	1896	1430	31	6301	2189	TP63 HaCaT (keratinocytes) TP63	HaCaT (keratinocytes)	BTO:0000552	TP63	Ad-LacZ	GTRD	EXP033936_HaCaT--keratinocytes-_TP63_MACS_TP63_MA0525.2.damo.pwm.bed	5594
1	293	BHLHE40	0.132831499178737	0.844549350848785	17	1806	2129	2066	2129	2000	7	6364	2213	BHLHE40 HepG2 (hepatoblastoma) BHLHE40	HepG2 (hepatoblastoma)	BTO:0000599	BHLHE40	NA	ENCODE	ENCSR000EDT_HepG2_BHLHE40_MACS_BHLHE40_MA0464.2.damo.pwm.bed	18512
1	541	CTCF	0.132831499178737	0.844549350848785	17	1806	2129	2066	2129	2000	7	6364	2213	CTCF CTCF	NA	NA	CTCF	NA	NA	ENCSR000DWY_fibroblast_of_lung_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	33852
1	1201	ESR1	0.132831499178737	0.844549350848785	17	1806	2129	2066	2129	2000	7	6364	2213	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	cells transfected with siNCAPD3 and H2 together, and 1hr with 100nM E2, double crosslinked	GTRD	EXP034121_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	4364
1	1348	ESR1	0.132831499178737	0.844549350848785	17	1806	2129	2066	2129	2000	7	6364	2213	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	Treatment: E2 (estrogen) for 45 min  Genotype: TET2 knockout Passage: 6-10	GTRD	EXP048688_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	6157
1	1432	ESR1	0.132831499178737	0.844549350848785	17	1806	2129	2066	2129	2000	7	6364	2213	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1		GEO	GSE72249_esr1_mcf7_MACS_ESR1_MA0112.3.damo.pwm.bed	2755
1	1999	GATA3	0.132831499178737	0.844549350848785	17	1806	2129	2066	2129	2000	7	6364	2213	GATA3 BE2C GATA3	BE2C	NULL	GATA3		GEO	GSE65664_gata3_be2c_MACS_GATA3_MA0037.3.damo.pwm.bed	20942
1	3066	NR2F1	0.132831499178737	0.844549350848785	17	1806	2129	2066	2129	2000	7	6364	2213	NR2F1 HepG2 (hepatoblastoma) NR2F1	HepG2 (hepatoblastoma)	BTO:0000599	NR2F1	NA	GTRD	EXP039919_HepG2--hepatoblastoma-_NR2F1_MACS_NR2F1_MA1537.1.damo.pwm.bed	23493
1	3136	NR3C1	0.132831499178737	0.844549350848785	17	1806	2129	2066	2129	2000	7	6364	2213	NR3C1 Ishikawa (endometrial adenocarcinoma) NR3C1	Ishikawa (endometrial adenocarcinoma)	BTO:0003041	NR3C1	Treatment: 100 nM Dexamethasone and 10 nM Estradiol for 1 hour	GTRD	EXP048232_Ishikawa--endometrial-adenocarcinoma-_NR3C1_MACS_NR3C1_MA0113.3.damo.pwm.bed	10499
1	3397	REST	0.132831499178737	0.844549350848785	17	1806	2129	2066	2129	2000	7	6364	2213	REST HeLa S3 (cervical adenocarcinoma) REST	HeLa S3 (cervical adenocarcinoma)	BTO:0000568	REST		ENCODE	ENCSR000BMN_HeLa-S3_REST_MACS_REST_MA0138.2.damo.pwm.bed	16329
1	3833	TEAD4	0.132831499178737	0.844549350848785	17	1806	2129	2066	2129	2000	7	6364	2213	TEAD4 WA01 (H1, human embryonic stem cells) TEAD4	WA01 (H1, human embryonic stem cells)	NULL	TEAD4		ENCODE	ENCSR000BRY_H1-hESC_TEAD4_MACS_TEAD4_MA0809.2.damo.pwm.bed	43215
1	630	CTCF	0.132167399031919	0.849965663914548	22	1816	2115	1797	2115	1910	9	6359	2211	CTCF HUES64 (embryonic stem cells) CTCF	HUES64 (embryonic stem cells)	NULL	CTCF		GTRD	EXP036700_HUES64--embryonic-stem-cells-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	41282
1	645	CTCF	0.132167399031919	0.849965663914548	22	1816	2115	1797	2115	1910	9	6359	2211	CTCF hepatocytes CTCF	hepatocytes	NULL	CTCF		GTRD	EXP036857_hepatocytes_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	41646
1	802	CTCF	0.132167399031919	0.849965663914548	22	1816	2115	1797	2115	1910	9	6359	2211	CTCF smooth muscle cell CTCF	smooth muscle cell	BTO:0004576	CTCF		GTRD	EXP040298_smooth-muscle-cell_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	38771
